coords,lat,lng,name
"['49.35215', '34.2973']",49.35215,34.2973,"Лелюхівка, Полтавська область"
"['49.9541', '34.83544']",49.9541,34.83544,"Мар’їне, Полтавська область"
"[None, None]",,,"Лаврики, Полтавська область"
"['49.6035', '34.34959']",49.6035,34.34959,"Абазівка, Полтавська область"
"[None, None]",,,"Чапаєвка ч/з Семенівку, Полтавська область"
"['48.96564', '33.70805']",48.96564,33.70805,"Келеберда, Полтавська область"
"[None, None]",,,"Стара Білецьківка гр., Полтавська область"
"[None, None]",,,"хутір Радянський, Полтавська область"
"['49.02045', '33.34721']",49.02045,33.34721,"Стара Білецьківка, Полтавська область"
"[None, None]",,,"Кам’яні Потоки(межа), Полтавська область"
"[None, None]",,,"Гаркушенці, Полтавська область"
"[None, None]",,,"Головач гр., Полтавська область"
"[None, None]",,,"Піщане ч/з Решетилівку, Полтавська область"
"[None, None]",,,"Кірове гр., Полтавська область"
"[None, None]",,,"Оржиця ч/з Мусіївку, Полтавська область"
"[None, None]",,,"Полтава ч/з Хорол, Полтавська область"
"[None, None]",,,"Ковалівка ч/з Копили, Полтавська область"
"['49.52133', '34.42965']",49.52133,34.42965,"Мачухи, Полтавська область"
"[None, None]",,,"Божківське ч/з Надержинщину, Полтавська область"
"[None, None]",,,"Ярмаки ч/з Любівщину, Полтавська область"
"[None, None]",,,"Вищий Булатець, Полтавська область"
"[None, None]",,,"Засулля(насінеобробний зав) гр, Полтавська область"
"[None, None]",,,"Клюшниківка, Полтавська область"
"[None, None]",,,"Семенівка (вт.ср.чт.), Полтавська область"
"[None, None]",,,"Семенівка (вт.пт.сб.), Полтавська область"
"[None, None]",,,"Кременчук (пт., нд), Полтавська область"
"[None, None]",,,"Полтава рейси, Полтавська область"
"[None, None]",,,"Долинка, Полтавська область"
"[None, None]",,,"Скоробагатьки, Полтавська область"
"['50.47075', '33.58851']",50.47075,33.58851,"Дібрівне, Полтавська область"
"[None, None]",,,"Мехедівка, Полтавська область"
"['50.51784', '33.25473']",50.51784,33.25473,"Білогорілка, Полтавська область"
"[None, None]",,,"Семенівка ч/з Бурімку, Полтавська область"
"[None, None]",,,"Семенівка ч/з Пузирі,Жовтневе, Полтавська область"
"[None, None]",,,"Семенівка ч/з Пузирі, Полтавська область"
"[None, None]",,,"Полтава ч/з Говтву, В.Вакулівку, Полтавська область"
"[None, None]",,,"Кременчук ч/з Глоб,Градизьк, Полтавська область"
"['49.9763', '32.92836']",49.9763,32.92836,"Чуднівці, Полтавська область"
"['50.03399', '33.13858']",50.03399,33.13858,"Суха Солониця, Полтавська область"
"[None, None]",,,"Лушники ч/з Хитці, Полтавська область"
"[None, None]",,,"Оржиця ч/з Лазірки, Полтавська область"
"[None, None]",,,"Кременчук ч/з Решетилівку, Полтавська область"
"[None, None]",,,"Миргород ч/з Гаркушенці, Полтавська область"
"[None, None]",,,"Полтава ч/з Сухорабівку, Полтавська область"
"[None, None]",,,"Полтава ч/з Каленики, Полтавська область"
"[None, None]",,,"Стовбине ч/з Миргород, Полтавська область"
"['50.26819', '33.61183']",50.26819,33.61183,"Верхня Будаківка, Полтавська область"
"[None, None]",,,"Шахворостівка ч/з Миргород, Полтавська область"
"[None, None]",,,"Комишня ч/з Бакумівку, Полтавська область"
"[None, None]",,,"Кашубівка гр., Полтавська область"
"[None, None]",,,"Бурти, Полтавська область"
"[None, None]",,,"Полтава ч/з Глобине, Полтавська область"
"[None, None]",,,"Полтава ч/з Глобине(щоденно крім неділі), Полтавська область"
"[None, None]",,,"Білоцерківці, Полтавська область"
"['50.3809', '32.3465']",50.3809,32.3465,"Грабарівка, Полтавська область"
"['50.32606', '32.53609']",50.32606,32.53609,"Усівка, Полтавська область"
